StarID	Hip	ProperName	RA	Dec	Mag
47704	65372	 	13.39782975	-49.82273441	6.48
47705	65373		13.39797717	-47.89048851	6.77
47707	65371		13.39815916	11.23219353	11.24
47708	65376	 	13.39831083	37.03394754	6.1
47710	65378	Mizar	13.39872773	54.92541525	2.25
47712	65381		13.3991959	-20.92453837	6.44
47714	65385		13.40005743	-52.89052156	12.42
47716	65387	 	13.40012315	-64.53561699	4.52
47720	65394		13.40240528	-53.79306172	7.4
47728	65405		13.40511153	1.39974722	7.24
47731	65409		13.40640242	-38.03339214	7.14
47733	65413		13.40721891	-51.8751883	6.68
47734	65414		13.40725403	-4.30863128	6.82
47737	65417	 	13.40848276	12.43174526	6.44
47739	65420	 	13.40920456	-5.16392212	5.76
47742	65425		13.41002427	-53.91445258	7.07
47743	65426		13.410036	-51.50441093	7.01
47744	65429		13.41075156	83.30829016	7.24
47745	65433		13.4109684	-70.42992375	7.25
47765	65466	 	13.41852356	23.85443816	5.75
47767	65468	 	13.41871122	-74.88749735	5.04
47768	65469		13.41891368	38.92255054	10
47773	65474	Spica	13.41989015	-11.16124491	0.98
47776	65477	 	13.42039322	54.98799884	4.01
47778	65479	 	13.42059326	-64.48509219	5.32
47781	65483		13.42116894	0.84987467	7.26
47783	65485		13.42149953	42.69947919	9.31
47795	65500		13.42457918	37.71928574	11.11
47797	65503		13.42536984	-68.52808324	6.98
47799	65509		13.42780228	15.56406652	6.83
47802	65512		13.42884971	72.27328761	7.23
47805	65515		13.42937911	56.97046608	7.29
47806	65518		13.43003384	44.49397128	8.26
47808	65520	 	13.43031833	-28.37373355	11.02
47809	65522	 	13.43066633	-70.62725069	5.65
47811	65528		13.43279218	-35.07582409	6.82
47813	65530	 	13.43343535	63.26073879	6.5
47814	65532		13.43506843	-16.85862048	6.56
47817	65535	 	13.43545527	-39.75496493	5.11
47818	65536	 	13.43556201	72.39149824	5.82
47819	65539		13.43559794	-32.5472708	6.85
47820	65540		13.43574184	-3.66109193	7.06
47823	65545	 	13.43652245	-1.19248368	5.97
47826	65550	 	13.43793803	46.0281037	5.88
47827	65551		13.43798036	-48.78654334	6.7
47831	65555		13.44044957	5.70870771	7.33
47833	65557		13.44068338	-34.00961366	6.87
47844	65574	 	13.44438106	-24.29319925	8.72
47846	65581	 	13.4453457	-12.70761258	5.27
47853	65593	 	13.4489233	-41.49756484	5.69
47855	65595	 	13.44922768	78.64379561	5.74
47859	65602		13.45086657	-24.2902946	8.72
47860	65603	 	13.4513065	64.73544104	6.64
47862	65606	 	13.45177771	-49.14369544	6.31
47864	65608		13.45240608	-67.02237595	7.39
47865	65613	 	13.45295521	64.71945155	7.01
47866	65614		13.45301312	-17.92887782	7.2
47868	65616		13.45336232	70.31658151	7.4
47871	65621	 	13.45407619	-40.16269074	6.4
47875	65626		13.45502775	-39.9523671	9.64
47876	65628	 	13.45515976	-74.69172237	6.62
47878	65630	 	13.45573903	-49.3812845	6.27
47879	65632		13.45635436	12.04574988	11.42
47882	65636		13.45695896	-21.65529304	9.93
47884	65639	 	13.45756613	-15.97363075	4.75
47885	65640		13.45760409	35.72696301	8.76
47897	65669		13.46502626	-26.9501473	11.76
47901	65674		13.46565106	-28.28764661	10.19
47905	65678	 	13.46659101	52.74564261	6.34
47907	65681		13.4670864	-61.06250036	7.31
47908	65682		13.46718973	-26.40222506	6.49
47910	65684		13.46779226	70.12616606	7.26
47913	65689		13.4681325	-45.06914444	7.24
47915	65691		13.4682677	-43.76860855	7.2
47921	65698	 	13.46996806	50.58718593	6.96
47922	65700		13.47046363	-22.40038589	7.43
47925	65704		13.4712403	2.23591937	7.31
47927	65706		13.47163479	30.04656178	11.21
47928	65708		13.47182712	-0.83920302	7.44
47929	65709		13.47187559	31.1492305	6.94
47932	65714	 	13.47249733	-2.35910065	11.32
47934	65719		13.47319788	-67.86944631	7.06
47935	65718		13.47324473	-55.77986613	7.31
47936	65721	 	13.47387511	13.78018777	4.98
47938	65723	 	13.47395339	40.72978568	6.49
47939	65726		13.47407479	-25.21283366	7.33
47940	65725		13.4740877	15.70826814	7.37
47942	65728	 	13.47421614	59.94570301	5.4
47948	65737		13.47519503	-27.39236296	7.2
47950	65740		13.47578623	-23.09816992	11.8
47961	65754	 	13.47938792	50.71875065	6.42
47962	65755	 	13.47967344	-69.6271126	6.17
47966	65760		13.4819246	-62.10227434	6.64
47973	65768		13.48379914	47.84712734	7.06
47976	65772		13.48410928	-5.95551087	7.09
47979	65775		13.48427416	42.23830625	7.64
47981	65777		13.4848397	-63.87402592	7.1
47985	65783	 	13.48555112	-64.67577724	6.09
47988	65790	 	13.48695451	10.81839609	5.65
47989	65791		13.48711847	3.87143208	7.22
47992	65796	 	13.4874835	-1.3642843	6.42
47994	65798		13.48779956	-45.53776432	6.61
47995	65802		13.48830159	53.17753985	7.44
47998	65808		13.48923907	-35.57082252	7.26
47999	65810	 	13.49034874	-51.16511504	5.04
48002	65813		13.49144143	-18.72905861	6.88
48009	65822		13.49338416	-47.87578396	6.94
48011	65824		13.49401061	-52.75736039	7.38
48016	65831		13.49498525	-46.18361261	7.3
48018	65835	 	13.49522746	-23.28135784	6.4
48019	65836		13.49539537	16.90314434	7.43
48021	65839		13.49642292	1.09559331	6.59
48025	65846		13.49803446	64.18052168	7.04
48030	65855	 	13.49934691	6.01338823	6.51
48033	65859	 	13.49975474	10.37977331	9.05
48035	65862	 	13.50002189	7.17884139	6.18
48038	65867		13.5003254	19.06183912	7.23
48045	65876		13.50352623	45.73523732	7.18
48046	65877	 	13.50397027	-8.57370307	12.31
48055	65891		13.50702824	-58.66433368	6.75
48056	65892	 	13.50713839	-6.47029456	6.1
48065	65906		13.51011919	-42.63068378	9.56
48069	65911		13.51087179	9.31685875	6.88
48076	65920		13.51428629	-3.04991311	6.91
48079	65924		13.5147193	-32.62931409	11.47
48082	65929		13.51534836	-19.5600571	7.16
48084	65937		13.51681769	36.44107119	9.7
48085	65933		13.51691211	26.39020659	7.38
48087	65935		13.51703746	42.98349373	9.61
48088	65936	 	13.5174079	-39.40727983	3.9
48091	65942		13.5187285	-25.65690242	7.43
48096	65949		13.52033759	-13.4487827	6.93
48098	65951	 	13.5210672	42.10608614	6.07
48101	65956		13.52288749	-18.06670023	9.95
48102	65955		13.52291533	-42.4647067	6.56
48106	65963		13.52467663	-8.00706955	8.87
48110	65969	 	13.52589429	-28.11274555	6.48
48111	65970		13.5259492	-61.58236	6.66
48112	65971		13.52605924	58.95286729	8.07
48113	65972		13.52621311	-32.14068578	7.43
48119	65982	 	13.52789899	-2.318046	7.36
48125	65990		13.52999013	-31.05530886	7.47
48134	66004		13.5322422	47.23442602	7.06
48135	66005		13.53273007	-65.32181831	6.62
48136	66006	 	13.53276278	-6.25571065	4.68
48138	66008	 	13.53287236	31.1345611	11.11
48143	66015	 	13.53412954	-18.72883645	6.01
48145	66019	 	13.53483	-38.39875387	6.14
48148	66023		13.53635479	-79.66075679	6.69
48153	66032		13.53784519	-47.41835564	9.17
48160	66042		13.5394431	36.8182212	6.82
48164	66047		13.54042612	-47.27105993	7.17
48172	66057		13.54243619	-69.23169319	7
48174	66060	 	13.54292203	-29.56528224	6.45
48178	66065	 	13.54332279	-28.6927144	5.69
48179	66066		13.54342598	14.39416775	7.13
48180	66068		13.54424027	-44.4502109	7.21
48184	66072		13.54493753	22.50201918	9.64
48185	66074	 	13.54500227	75.00676966	10.27
48187	66077	 	13.5456768	16.81138664	12.01
48191	66086	 	13.54671453	24.34720981	6.11
48193	66088		13.54728157	-36.85388097	7.07
48194	66089		13.54750497	34.90716691	6.78
48196	66091	 	13.54769124	-15.36301232	5.52
48198	66094		13.54831336	-26.58763851	7.05
48200	66097		13.54922635	-2.42423912	7.25
48201	66098	 	13.54946976	-10.16490767	5.21
48210	66110		13.55227543	43.25290099	9.33
48212	66113		13.55254876	5.85301792	6.64
48213	66114		13.55316666	-19.99015301	7.13
48214	66115		13.55318182	-8.4434635	7.35
48215	66116		13.55364783	47.75882471	7.47
48216	66121	 	13.55407105	-77.56901864	6.52
48217	66125		13.55546067	-77.57321542	9.31
48220	66128		13.55627907	33.65769805	6.68
48222	66131		13.55682267	-7.62261992	7.02
48226	66139		13.55819374	-43.42273414	6.65
48230	66147	 	13.55908307	8.58653437	7.98
48233	66152	 	13.55997787	-65.6326223	6.36
48240	66165		13.56274069	60.2620682	7.03
48242	66171		13.56327642	-39.94569227	6.69
48248	66178		13.56390755	-66.07841707	7.19
48251	66182		13.56439116	-53.43178743	12.96
48257	66193		13.56761623	33.22760202	9.19
48258	66194		13.56821504	37.63775436	9.94
48262	66198	 	13.5687014	55.34844976	5.6
48264	66200	 	13.56886258	3.65902506	4.92
48269	66206		13.57004066	-74.56561207	7.25
48271	66209		13.57033084	-47.24392404	8.45
48274	66212		13.57121579	-0.31383882	7.37
48278	66216		13.57163559	-11.53723336	7.1
48280	66219		13.57196882	-36.52372051	9.41
48281	66221		13.57246568	14.11107071	7.24
48282	66222	 	13.57261443	4.66770016	9.97
48283	66223	 	13.57273615	38.7892093	6.37
48288	66229		13.57368551	-27.50625507	9.27
48293	66234	 	13.5742704	49.01590606	4.68
48295	66236	 	13.57471834	-48.27214554	6.32
48296	66238	 	13.57564311	-38.90625631	7.29
48304	66247	 	13.57791069	-13.21430591	5.92
48306	66249	 	13.5782652	-0.59593821	3.37
48308	66251	 	13.5785596	76.54670829	6.46
48309	66252	 	13.57871531	-8.34181579	9.31
48310	66253		13.57872552	-63.33544543	7.39
48311	66254	 	13.57878136	-33.31082494	6.46
48314	66257	 	13.57992952	37.18243871	4.91
48316	66259		13.58050687	-50.79224485	7.3
48317	66262		13.58057939	47.37624944	10.19
48322	66267	 	13.5818374	74.50044906	9.79
48326	66275		13.58381204	12.51395029	6.56
48331	66283		13.58510503	6.84118286	8.9
48336	66289		13.58643048	-62.63066184	6.7
48337	66290		13.5865485	22.4994182	6.91
48338	66292		13.58674705	-32.21232053	6.77
48341	66294	 	13.58725337	44.19701325	6.83
48350	66309		13.58987498	62.90802274	9.48
48353	66313		13.59030769	-22.61888027	7.34
48355	66315		13.59132294	46.55994457	10.85
48357	66320	 	13.59202418	-5.39639184	5.7
48358	66323		13.59207169	-85.82426705	7.12
48359	66322		13.59214783	-22.02446468	7.11
48361	66326	 	13.59260343	10.2050894	6.48
48375	66345		13.59780098	8.29276209	6.93
48380	66351		13.59971874	-73.32741495	7.11
48389	66367		13.60410497	-0.93085852	7.05
48395	66376		13.60727014	-42.41536336	6.82
48398	66380		13.60933189	52.68759042	6.93
48400	66382		13.61009432	51.29436128	7.39
48402	66385	 	13.61108188	49.48668434	6.48
48409	66393		13.6127368	79.35377386	7.47
48411	66398		13.61343637	-26.49801375	6.72
48412	66400	 	13.6134748	-26.49523551	5.73
48416	66405	 	13.61404921	-34.46775455	6.48
48422	66413	 	13.61587253	7.76795937	10.02
48426	66417	 	13.61641657	24.61330297	5.72
48429	66422		13.61742363	67.03641892	6.7
48434	66427	 	13.61834776	-44.14316883	5.96
48436	66431		13.61905602	-42.78126533	7.41
48437	66433		13.61960772	-23.61589161	7.14
48439	66435	 	13.61973731	71.2422665	5.5
48441	66438	 	13.62005581	-61.69157197	5.63
48442	66440		13.62021165	52.59308989	6.73
48443	66441	 	13.62053234	30.08716942	9.3
48450	66454	 	13.62319372	-46.42784035	5.91
48453	66458	 	13.62436025	36.29484073	4.82
48454	66459	 	13.6245941	35.71790527	9.04
48456	66463		13.62620668	-35.04889719	7.25
48458	66465		13.62644389	-7.8718761	7.05
48460	66467		13.6273322	33.73814922	7.22
48466	66475	 	13.62859409	50.71482953	6.51
48467	66476		13.62889047	2.38234728	6.66
48470	66482		13.62970956	-3.23595269	6.68
48474	66486		13.63004245	-35.06478118	7.19
48475	66487		13.63031007	-35.44906922	9.33
48479	66492	 	13.63095289	48.1384157	10.17
48481	66495		13.63122953	-38.89665742	7.45
48494	66511		13.63361294	22.52755034	6.99
48497	66514		13.63392301	39.17844144	7.77
48498	66515		13.63429522	-42.76499278	6.97
48502	66521	 	13.63545201	-58.41458137	6.41
48503	66522	 	13.63551767	14.30196227	6.49
48505	66524		13.63585138	-50.34988473	6.64
48510	66530		13.63716232	-23.68919964	8.19
48512	66539		13.63982012	-29.83880609	7.15
48517	66546		13.64124311	-64.05563438	7.43
48531	66563	 	13.64503498	-29.56067984	5.81
48539	66574	 	13.6460642	-70.44475263	6.11
48540	66575	 	13.64693439	-57.62270235	6
48541	66576		13.64714225	-49.49499269	7.39
48542	66577		13.64732487	-33.111259	7
48543	66578		13.64754794	70.28551338	12.79
48545	66580		13.64837869	-55.02447954	7.36
48550	66587		13.64962032	-6.23635436	10.73
48554	66593		13.65048796	35.97189695	10.47
48555	66594	 	13.65064251	18.2653719	6.46
48563	66607	 	13.65334429	-75.68377048	6.32
48565	66610		13.65385855	10.50978145	6.64
48567	66613		13.65414542	51.80419954	6.49
48570	66618		13.65552749	-67.67035714	6.97
48576	66625	 	13.65670495	46.18554364	10.23
48577	66627		13.65704615	26.68487835	7.14
48579	66629		13.6571678	-36.24097457	7.49
48582	66634	 	13.65849433	52.92107136	5.46
48587	66640	 	13.65963452	10.74630126	5.57
48588	66643		13.66049601	-1.59473828	11.7
48590	66645	 	13.66134835	-39.74756765	6.29
48593	66651		13.66270966	-54.1480969	7.34
48595	66656	 	13.66349605	-40.05157491	5.61
48596	66657	 	13.66479797	-53.46636269	2.29
48598	66660		13.66562071	-83.90835876	7.22
48599	66663		13.6662559	-16.44651453	6.71
48600	66666	 	13.66663818	-49.95000116	5.74
48602	66668	 	13.66683146	-70.78776786	6.59
48604	66675	 	13.66871022	-4.18727591	9.59
48606	66678		13.66901285	-66.33946416	10.35
48607	66679		13.66910338	-27.57776025	6.8
48609	66681	 	13.66966724	-64.57655426	5.79
48614	66690	 	13.67100775	31.01181276	6.21
48620	66700	 	13.67262163	57.20754182	6.28
48622	66704	 	13.67315207	50.51927223	6.33
48623	66705		13.67348295	53.19177291	7.21
48630	66712		13.67490188	32.83590099	7.73
48632	66714		13.67517993	-34.35819546	7.34
48639	66722		13.67713174	-44.33018533	6.57
48640	66725	 	13.67753422	28.06514059	6.22
48641	66727	 	13.67791615	19.955663	5.73
48643	66729		13.67801741	20.01355215	7.36
48644	66728		13.67803777	76.8437849	6.69
48647	66735		13.67870485	52.77188713	6.88
48649	66738	 	13.67897014	54.68166149	4.63
48658	66753	 	13.68227091	-85.78599228	5.56
48659	66754		13.68233145	-54.81976225	8.46
48663	66758		13.68324995	-12.78290848	7.25
48666	66763	 	13.68398813	22.49583157	5.63
48668	66765	 	13.68445153	-34.46375217	6.98
48670	66768		13.68526661	-62.49935079	7.35
48676	66781		13.68706194	56.72700106	7.77
48677	66782		13.68710401	-46.02824918	6.7
48678	66783		13.6871256	-71.86835438	6.91
48685	66796		13.69089253	-26.53130587	7.15
48687	66798	 	13.69161582	64.82243969	5.85
48689	66800	 	13.69190657	-23.44981182	6.6
48691	66802		13.69350155	-45.4937495	6.89
48692	66803	 	13.69356408	-8.70308218	5.03
48693	66806		13.69430585	-75.1153625	6.9
48694	66809		13.69442946	80.20369495	7.04
48697	66814		13.69519527	-62.173808	9.14
48702	66821	 	13.69578188	-54.55936543	4.99
48705	66825	 	13.69599529	-33.59738643	6.58
48708	66828		13.69649042	21.48552417	10.89
48716	66840	 	13.69882872	-0.12809907	9.74
48723	66849	 	13.70031162	-58.78704974	5.38
48724	66850		13.70040493	-43.14699242	7.14
48727	66854		13.70101895	-48.46544417	9.15
48730	66857		13.70175808	65.27308282	6.6
48732	66860	 	13.70360641	8.38860602	6.16
48742	66874		13.70577261	-33.98051681	6.66
48746	66878	 	13.70637328	82.75251097	5.92
48750	66886	 	13.70727864	-1.68589553	9.28
48755	66892	 	13.70802047	41.67425191	6.3
48756	66893		13.70859565	55.72767344	6.91
48757	66895		13.70909635	15.14707504	7.23
48761	66899		13.70948263	23.31882642	7.26
48762	66901		13.70992509	-12.08689594	7.45
48763	66903	 	13.71093999	78.06432575	5.91
48764	66904		13.71127078	-61.73783096	6.86
48765	66906	 	13.7120408	33.29182156	11.97
48766	66907	 	13.7120614	34.98899453	5.98
48767	66908		13.71213853	-43.18563837	7.28
48769	66910		13.71236496	-61.89202466	6.87
48773	66917		13.7138763	-44.19086453	7.02
48775	66918		13.7140624	-21.71078542	10.11
48779	66923	 	13.71517815	-50.79019786	6.43
48780	66924	 	13.71529519	-41.4009514	5.96
48781	66925	 	13.71558831	-56.76795968	6
48786	66932		13.71691488	-30.18268167	7.14
48787	66936	 	13.71774561	3.53807968	5.35
48797	66954		13.72305817	39.24933115	9.23
48800	66958		13.72385082	45.52025104	6.69
48806	66966		13.72510321	-4.27443025	7.06
48810	66974		13.72663589	14.3656262	6.92
48811	66975		13.72674644	-57.58994325	7.29
48818	66984	 	13.72780442	-42.06751103	5.96
48820	66987		13.72832545	-9.47533727	9.59
48823	66992	 	13.72920366	22.70051305	6.12
48824	66993		13.72964796	-35.40525775	11.8
48826	66997		13.73040774	-40.17795679	6.91
48827	67001		13.73107223	-45.43724919	7.28
48828	67002		13.73119166	60.14554075	7.14
48830	67004	 	13.73174112	-5.49890001	6.51
48831	67005	 	13.73188763	52.06442748	6.02
48834	67008		13.73260545	-59.23596153	6.51
48842	67021		13.7350389	55.63497983	7.26
48844	67024		13.73577109	-43.44125571	7.09
48847	67027		13.73615306	4.87701324	11.45
48848	67028		13.73626157	27.585529	7.12
48850	67031		13.73692298	-8.48829668	9.12
48853	67036	 	13.7377856	-51.01240595	6.44
48856	67042		13.73939731	-73.63681557	7.46
48857	67043		13.73945184	-14.76048201	7.46
48864	67058		13.74159458	68.46385455	11.62
48865	67055		13.741596	-16.85450125	9.21
48866	67057	 	13.74161645	-16.17905873	5.55
48874	67066		13.74400001	-47.21719964	7.14
48876	67069		13.74572272	-14.22476017	6.9
48878	67071	 	13.74602838	-25.50087935	6.21
48883	67082		13.74913878	-7.6344003	7.1
48884	67083		13.74917209	-6.00228045	7.23
48886	67086		13.75066756	2.09210744	10.84
48888	67090	 	13.75133458	17.78989211	9.8
48889	67092	 	13.75150946	-4.62010875	10.53
48891	67098		13.75245076	-71.53297445	7.16
48895	67103	 	13.75363986	55.88022143	6.47
48896	67104		13.75374107	10.32541423	6.42
48897	67105		13.75409897	8.83620856	8.47
48901	67109		13.75529458	68.999325	7.96
48905	67115		13.75579771	9.05793275	7.44
48909	67120		13.75636751	11.47929652	8.3
48913	67125		13.75762451	-48.79172929	6.76
48914	67126		13.7579977	-58.645146	9.86
48921	67133		13.75872291	60.98252945	11.03
48925	67138		13.75947366	34.6474123	7.47
48927	67139	 	13.75974809	-15.7674092	6.18
48929	67143	 	13.76026046	-26.11598461	5.81
48933	67149		13.76093359	-58.24288388	7.39
48936	67152		13.76108912	1.46264162	10.51
48937	67153	 	13.76154628	-33.04336606	4.23
48939	67155	 	13.76186198	14.89505746	8.46
48941	67164	 	13.76413975	-17.96688325	11.86
48942	67166		13.76418173	-12.16408552	11.98
48946	67172	 	13.76564741	-12.42654721	5.5
48954	67186		13.76855899	5.11565888	7.21
48960	67194	 	13.77045374	41.08884885	5.88
48961	67195		13.7705302	30.89724773	6.51
48962	67199		13.77070581	-54.68331282	6.42
48966	67205		13.77155776	-68.13877781	8.66
48967	67203		13.77156014	-30.47444307	8.21
48969	67206		13.77166783	-62.45159252	6.58
48972	67210	 	13.7719718	38.5036561	5.92
48973	67211		13.77202079	-0.45799039	9.31
48984	67231	 	13.77657648	54.43269033	5.68
48985	67232		13.77683216	-62.90961087	6.6
48988	67234	 	13.77760234	-51.43269771	4.64
48989	67237		13.7783578	-56.84966245	8.64
48991	67239	 	13.77870415	25.70238073	5.97
48995	67244	 	13.78232259	-36.25190473	5.15
48996	67246	 	13.78261731	6.35064241	6.33
49000	67250	 	13.78329856	38.54274988	5.51
49001	67253		13.78430066	-53.28257797	7.23
49006	67260		13.78627399	-52.26921575	6.93
49007	67261	 	13.78635294	-62.58970553	6.4
49014	67270		13.78700738	-19.25575373	6.73
49015	67271	 	13.78705669	-9.70935031	6.04
